condition,seed,push_force,push_direction,episode_return,episode_length,terminated,truncated,x_displacement,y_displacement,post_push_x_displacement,forward_score
-x_50,4,50.0000,-x,488.998675,231,True,False,13.523819,-4.072904,13.523819,12.709239
+y_50,0,50.0000,+y,623.514835,315,True,False,16.287852,3.686392,0.152276,15.550574
+y_50,1,50.0000,+y,608.442387,320,True,False,15.308567,12.866410,-0.265498,12.735285
+y_50,2,50.0000,+y,657.368804,308,True,False,18.315852,1.167843,18.315852,18.082283
+y_50,3,50.0000,+y,651.253113,310,True,False,17.899283,2.174609,17.899283,17.464361
+y_50,4,50.0000,+y,488.998675,231,True,False,13.523819,-4.072904,13.523819,12.709239
-y_50,0,50.0000,-y,613.004401,306,True,False,16.191376,-8.902508,16.191376,14.410874
-y_50,1,50.0000,-y,602.401601,307,True,False,15.619806,-4.667911,15.619806,14.686224
-y_50,2,50.0000,-y,655.037823,307,True,False,18.249574,-4.615861,18.249574,17.326401
-y_50,3,50.0000,-y,647.114941,307,True,False,17.839250,-5.587523,17.839250,16.721746
-y_50,4,50.0000,-y,488.998675,231,True,False,13.523819,-4.072904,13.523819,12.709239
