condition,seed,push_force,push_direction,episode_return,episode_length,terminated,truncated,x_displacement,y_displacement,post_push_x_displacement,forward_score
+x_10,2,10.0000,+x,117.871643,79,True,False,2.183148,-2.906166,2.183148,1.601914
+x_10,3,10.0000,+x,302.398162,151,True,False,7.988109,-3.991233,7.988109,7.189863
+x_10,4,10.0000,+x,816.179807,359,True,False,23.843059,-0.519106,4.679320,23.739238
-x_10,0,10.0000,-x,1274.384120,1000,False,True,16.512259,-2.076853,-1.154612,16.096889
-x_10,1,10.0000,-x,1334.342834,1000,False,True,19.476027,0.404687,-1.278670,19.395089
-x_10,2,10.0000,-x,117.871643,79,True,False,2.183148,-2.906166,2.183148,1.601914
-x_10,3,10.0000,-x,302.398162,151,True,False,7.988109,-3.991233,7.988109,7.189863
-x_10,4,10.0000,-x,1275.361633,1000,False,True,16.553960,-1.384314,-0.789207,16.277097
+y_10,0,10.0000,+y,1348.785159,630,True,False,37.679353,3.892048,19.098618,36.900943
+y_10,1,10.0000,+y,1879.877386,811,True,False,55.632599,3.686530,34.055881,54.895293
+y_10,2,10.0000,+y,117.871643,79,True,False,2.183148,-2.906166,2.183148,1.601914
+y_10,3,10.0000,+y,302.398162,151,True,False,7.988109,-3.991233,7.988109,7.189863
+y_10,4,10.0000,+y,1304.937925,1000,False,True,18.034665,1.068863,-0.265207,17.820893
-y_10,0,10.0000,-y,1553.104074,718,True,False,43.741571,-1.087416,25.105858,43.524088
-y_10,1,10.0000,-y,2259.435474,1000,False,True,65.672825,1.416854,44.024813,65.389454
-y_10,2,10.0000,-y,117.871643,79,True,False,2.183148,-2.906166,2.183148,1.601914
-y_10,3,10.0000,-y,302.398162,151,True,False,7.988109,-3.991233,7.988109,7.189863
-y_10,4,10.0000,-y,1307.879058,1000,False,True,18.180091,-2.916118,-0.046181,17.596868
+x_25,0,25.0000,+x,705.621578,310,True,False,20.647001,-1.136652,20.647001,20.419670
+x_25,1,25.0000,+x,911.923229,325,True,False,30.219181,-1.290647,6.276952,29.961052
+x_25,2,25.0000,+x,117.871643,79,True,False,2.183148,-2.906166,2.183148,1.601914
+x_25,3,25.0000,+x,302.398162,151,True,False,7.988109,-3.991233,7.988109,7.189863
+x_25,4,25.0000,+x,712.565840,311,True,False,20.934993,-1.074260,0.408233,20.720141
-x_25,0,25.0000,-x,555.823944,324,True,False,12.493220,-0.318231,-3.925001,12.429574
-x_25,1,25.0000,-x,1226.749208,1000,False,True,14.096828,0.068266,-5.348815,14.083175
-x_25,2,25.0000,-x,117.871643,79,True,False,2.183148,-2.906166,2.183148,1.601914
-x_25,3,25.0000,-x,302.398162,151,True,False,7.988109,-3.991233,7.988109,7.189863
-x_25,4,25.0000,-x,548.012415,322,True,False,12.185114,-0.678998,-3.725603,12.049314
+y_25,0,25.0000,+y,674.253538,322,True,False,18.508053,6.105100,0.036554,17.287033
+y_25,1,25.0000,+y,1407.309498,1000,False,True,23.154917,8.339554,1.659939,21.487006
+y_25,2,25.0000,+y,117.871643,79,True,False,2.183148,-2.906166,2.183148,1.601914
+y_25,3,25.0000,+y,302.398162,151,True,False,7.988109,-3.991233,7.988109,7.189863
+y_25,4,25.0000,+y,672.813992,321,True,False,18.470976,5.952790,0.246294,17.280418
-y_25,0,25.0000,-y,668.032095,312,True,False,18.672653,-4.459101,0.072306,17.780833
-y_25,1,25.0000,-y,733.865371,316,True,False,21.746942,-5.667247,0.240025,20.613493
-y_25,2,25.0000,-y,117.871643,79,True,False,2.183148,-2.906166,2.183148,1.601914
-y_25,3,25.0000,-y,302.398162,151,True,False,7.988109,-3.991233,7.988109,7.189863
-y_25,4,25.0000,-y,659.606751,311,True,False,18.286869,-3.657615,0.092043,17.555346
+x_50,0,50.0000,+x,721.801688,308,True,False,21.552928,-1.257704,21.552928,21.301387
+x_50,1,50.0000,+x,834.060005,310,True,False,27.041767,-0.732005,27.041767,26.895366
+x_50,2,50.0000,+x,117.871643,79,True,False,2.183148,-2.906166,2.183148,1.601914
+x_50,3,50.0000,+x,302.398162,151,True,False,7.988109,-3.991233,7.988109,7.189863
+x_50,4,50.0000,+x,742.544229,309,True,False,22.531088,-1.218431,22.531088,22.287402
-x_50,0,50.0000,-x,584.130258,309,True,False,14.614176,-1.323086,14.614176,14.349559
-x_50,1,50.0000,-x,601.026534,311,True,False,15.332718,-0.507838,-0.897413,15.231150
-x_50,2,50.0000,-x,117.871643,79,True,False,2.183148,-2.906166,2.183148,1.601914
-x_50,3,50.0000,-x,302.398162,151,True,False,7.988109,-3.991233,7.988109,7.189863
-x_50,4,50.0000,-x,555.024321,310,True,False,13.097157,-0.833765,13.097157,12.930404
+y_50,0,50.0000,+y,681.692608,318,True,False,19.075700,11.199257,0.538936,16.835849
+y_50,1,50.0000,+y,729.421499,311,True,False,21.754678,5.531364,0.084304,20.648405
+y_50,2,50.0000,+y,117.871643,79,True,False,2.183148,-2.906166,2.183148,1.601914
+y_50,3,50.0000,+y,302.398162,151,True,False,7.988109,-3.991233,7.988109,7.189863
+y_50,4,50.0000,+y,648.118727,313,True,False,17.610973,7.311222,-0.145939,16.148729
-y_50,0,50.0000,-y,659.379676,307,True,False,18.477263,-3.976086,18.477263,17.682045
-y_50,1,50.0000,-y,717.241091,309,True,False,21.250956,-5.218348,21.250956,20.207287
-y_50,2,50.0000,-y,117.871643,79,True,False,2.183148,-2.906166,2.183148,1.601914
-y_50,3,50.0000,-y,302.398162,151,True,False,7.988109,-3.991233,7.988109,7.189863
-y_50,4,50.0000,-y,646.863315,306,True,False,17.884862,-2.984998,17.884862,17.287862
