condition,seed,push_force,push_direction,episode_return,episode_length,terminated,truncated,x_displacement,y_displacement,post_push_x_displacement,forward_score
+y_10,3,10.0000,+y,698.921684,322,True,False,19.721593,-1.120911,0.784890,19.497411
+y_10,4,10.0000,+y,2136.373101,1000,False,True,59.524583,0.451458,42.188982,59.434291
-y_10,0,10.0000,-y,2234.116382,1000,False,True,64.406096,-3.567226,44.854363,63.692651
-y_10,1,10.0000,-y,2223.974251,1000,False,True,63.879530,0.148826,45.488543,63.849764
-y_10,2,10.0000,-y,2137.895841,1000,False,True,59.605269,-2.299543,43.855412,59.145361
-y_10,3,10.0000,-y,2225.980745,1000,False,True,64.014240,-4.504228,45.171567,63.113394
-y_10,4,10.0000,-y,636.283676,311,True,False,17.101897,-2.728040,0.011949,16.556289
+x_25,0,25.0000,+x,739.819714,311,True,False,22.273088,-1.097169,0.395775,22.053655
+x_25,1,25.0000,+x,810.120880,321,True,False,25.317011,-3.919227,4.621172,24.533166
+x_25,2,25.0000,+x,708.853879,315,True,False,20.561821,-5.171349,2.534469,19.527551
+x_25,3,25.0000,+x,724.090952,311,True,False,21.507372,-3.390362,0.444741,20.829300
+x_25,4,25.0000,+x,666.517246,309,True,False,18.714584,-1.936947,18.714584,18.327194
-x_25,0,25.0000,-x,1190.349223,1000,False,True,12.215389,-2.539362,-5.142718,11.707517
-x_25,1,25.0000,-x,1166.679096,1000,False,True,10.992014,-3.743350,-5.184559,10.243344
-x_25,2,25.0000,-x,476.597224,333,True,False,8.099011,-5.681806,-5.277482,6.962650
-x_25,3,25.0000,-x,614.583130,311,True,False,16.026060,-3.152470,-0.414385,15.395566
-x_25,4,25.0000,-x,518.216635,324,True,False,10.586204,-2.058380,-4.384168,10.174528
+y_25,0,25.0000,+y,703.582127,321,True,False,19.988815,6.281328,0.300157,18.732549
+y_25,1,25.0000,+y,684.497168,324,True,False,18.898939,2.981528,0.353557,18.302633
+y_25,2,25.0000,+y,630.621492,322,True,False,16.320895,1.414955,0.747432,16.037903
+y_25,3,25.0000,+y,685.188206,323,True,False,18.991198,3.748015,0.293997,18.241595
+y_25,4,25.0000,+y,653.704456,322,True,False,17.454964,5.832373,0.181487,16.288489
-y_25,0,25.0000,-y,679.718004,308,True,False,19.415152,-2.889864,19.415152,18.837180
-y_25,1,25.0000,-y,653.359076,307,True,False,18.148470,-5.250055,18.148470,17.098459
-y_25,2,25.0000,-y,1876.081054,1000,False,True,46.556994,-20.041813,31.126933,42.548631
-y_25,3,25.0000,-y,670.134844,309,True,False,18.907469,-5.382002,18.907469,17.831069
-y_25,4,25.0000,-y,630.692143,310,True,False,16.875107,-4.080625,16.875107,16.058982
+x_50,0,50.0000,+x,795.801470,310,True,False,25.122864,-1.369043,25.122864,24.849055
+x_50,1,50.0000,+x,797.751309,311,True,False,25.176632,-4.048355,1.222768,24.366961
+x_50,2,50.0000,+x,949.617888,320,True,False,32.366981,-5.403166,11.085165,31.286348
+x_50,3,50.0000,+x,749.955754,309,True,False,22.896758,-3.185419,22.896758,22.259674
+x_50,4,50.0000,+x,714.247852,309,True,False,21.102301,-2.309490,21.102301,20.640403
-x_50,0,50.0000,-x,556.581509,311,True,False,13.103929,-1.130785,-1.035302,12.877772
-x_50,1,50.0000,-x,560.532358,310,True,False,13.353651,-4.135461,13.353651,12.526559
-x_50,2,50.0000,-x,415.561057,314,True,False,5.938357,-5.366600,-4.064821,4.865037
-x_50,3,50.0000,-x,580.916058,309,True,False,14.435894,-3.214287,14.435894,13.793037
-x_50,4,50.0000,-x,404.246427,316,True,False,5.262626,-1.785074,-6.293214,4.905611
+y_50,0,50.0000,+y,684.670525,311,True,False,19.511500,5.082261,0.001799,18.495048
+y_50,1,50.0000,+y,668.264934,316,True,False,18.463751,6.846097,0.178137,17.094532
+y_50,2,50.0000,+y,606.941908,333,True,False,14.607904,19.751168,-0.887805,10.657670
+y_50,3,50.0000,+y,662.922406,321,True,False,17.978884,12.152858,-0.470088,15.548312
+y_50,4,50.0000,+y,639.492104,309,True,False,17.358935,2.296887,17.358935,16.899557
-y_50,0,50.0000,-y,678.236494,306,True,False,19.432483,-3.361438,19.432483,18.760196
-y_50,1,50.0000,-y,651.280814,307,True,False,18.045341,-6.919157,18.045341,16.661509
-y_50,2,50.0000,-y,605.103341,313,True,False,15.473465,-14.054900,0.160606,12.662485
-y_50,3,50.0000,-y,663.311461,308,True,False,18.614053,-7.179130,18.614053,17.178227
-y_50,4,50.0000,-y,632.298822,307,True,False,17.097465,-4.407104,17.097465,16.216044
