condition,seed,push_force,push_direction,episode_return,episode_length,terminated,truncated,x_displacement,y_displacement,post_push_x_displacement,forward_score
-x_10,0,10.0000,-x,1250.248711,1000,False,True,15.170285,1.268224,-1.100141,14.916641
-x_10,1,10.0000,-x,1297.079474,1000,False,True,17.491602,1.973179,-1.583777,17.096966
-x_10,2,10.0000,-x,1259.683978,1000,False,True,15.637438,-4.219809,-0.724966,14.793477
-x_10,3,10.0000,-x,1245.535970,1000,False,True,14.934947,-3.282078,-1.639628,14.278531
-x_10,4,10.0000,-x,1271.383655,1000,False,True,16.237087,-1.204626,-1.136400,15.996162
+y_10,0,10.0000,+y,656.073713,319,True,False,17.705971,3.493827,0.533373,17.007205
+y_10,1,10.0000,+y,1358.714368,1000,False,True,20.608922,4.541982,0.599497,19.700525
+y_10,2,10.0000,+y,658.354452,321,True,False,17.732152,-1.910792,0.502882,17.349994
+y_10,3,10.0000,+y,1296.390286,1000,False,True,17.477545,0.095267,-0.070404,17.458491
+y_10,4,10.0000,+y,2246.317858,1000,False,True,64.976620,0.170933,46.640638,64.942434
-y_10,0,10.0000,-y,639.289675,313,True,False,17.147618,0.448908,0.130976,17.057836
-y_10,1,10.0000,-y,698.313734,314,True,False,20.041559,0.876776,0.121266,19.866204
-y_10,2,10.0000,-y,637.192131,311,True,False,17.149816,-4.972546,0.046947,16.155307
-y_10,3,10.0000,-y,2172.794613,1000,False,True,61.331629,-9.877538,43.971245,59.356122
-y_10,4,10.0000,-y,2179.205334,1000,False,True,61.655289,-4.955142,43.460783,60.664261
+x_25,0,25.0000,+x,670.094282,309,True,False,18.884353,1.478515,18.884353,18.588650
+x_25,1,25.0000,+x,869.222995,324,True,False,28.111006,1.282095,5.760114,27.854587
+x_25,2,25.0000,+x,688.494782,311,True,False,19.717652,-4.179600,0.443689,18.881732
+x_25,3,25.0000,+x,704.387270,312,True,False,20.463854,-3.016146,0.838924,19.860625
+x_25,4,25.0000,+x,720.163867,312,True,False,21.254995,-1.354326,0.777271,20.984130
-x_25,0,25.0000,-x,520.079740,325,True,False,10.623174,2.047993,-4.230255,10.213576
-x_25,1,25.0000,-x,619.492510,315,True,False,16.055334,2.006570,-1.585430,15.654020
-x_25,2,25.0000,-x,580.260700,312,True,False,14.254760,-3.965569,-0.728641,13.461646
-x_25,3,25.0000,-x,1124.218920,1000,False,True,8.920593,-3.418333,-6.390587,8.236926
-x_25,4,25.0000,-x,545.648194,323,True,False,12.007129,-1.351537,-4.024185,11.736822
+y_25,0,25.0000,+y,652.367445,320,True,False,17.475388,8.472412,0.245731,15.780906
+y_25,1,25.0000,+y,702.739619,324,True,False,19.794043,9.153827,-0.037973,17.963277
+y_25,2,25.0000,+y,655.734813,324,True,False,17.464779,4.962454,0.195656,16.472288
+y_25,3,25.0000,+y,662.502528,322,True,False,17.895598,4.615596,0.469676,16.972479
+y_25,4,25.0000,+y,683.362794,322,True,False,18.942204,6.172239,0.594655,17.707756
-y_25,0,25.0000,-y,633.515023,312,True,False,16.910076,-1.828513,0.014474,16.544373
-y_25,1,25.0000,-y,716.382633,319,True,False,20.708349,-4.688644,0.787889,19.770621
-y_25,2,25.0000,-y,630.328979,308,True,False,16.952418,-5.604544,16.952418,15.831509
-y_25,3,25.0000,-y,1286.900270,1000,False,True,17.017508,-11.385857,-0.254946,14.740336
-y_25,4,25.0000,-y,663.170939,312,True,False,18.406487,-4.335492,0.154999,17.539388
+x_50,0,50.0000,+x,910.229581,317,True,False,30.514130,0.681853,7.815378,30.377759
+x_50,1,50.0000,+x,752.904054,308,True,False,23.061953,1.891351,23.061953,22.683683
+x_50,2,50.0000,+x,718.850862,309,True,False,21.333363,-4.397515,21.333363,20.453860
+x_50,3,50.0000,+x,746.543852,310,True,False,22.669349,-3.116388,22.669349,22.046071
+x_50,4,50.0000,+x,788.569552,311,True,False,24.724572,-1.395820,1.122808,24.445408
-x_50,0,50.0000,-x,525.739239,310,True,False,11.610325,1.703021,11.610325,11.269721
-x_50,1,50.0000,-x,580.909343,310,True,False,14.358876,2.029695,14.358876,13.952937
-x_50,2,50.0000,-x,450.696134,314,True,False,7.677924,-3.845721,-3.989473,6.908780
-x_50,3,50.0000,-x,539.467856,310,True,False,12.307393,-2.739662,12.307393,11.759460
-x_50,4,50.0000,-x,553.790848,310,True,False,13.025042,-1.487602,13.025042,12.727521
+y_50,0,50.0000,+y,628.055314,309,True,False,16.779306,5.529758,16.779306,15.673354
+y_50,1,50.0000,+y,684.199257,310,True,False,19.525863,6.973137,19.525863,18.131235
+y_50,2,50.0000,+y,645.309254,310,True,False,17.601770,0.797403,17.601770,17.442289
+y_50,3,50.0000,+y,634.894009,309,True,False,17.131062,1.070231,17.131062,16.917016
+y_50,4,50.0000,+y,656.887548,309,True,False,18.232714,2.533772,18.232714,17.725960
-y_50,0,50.0000,-y,626.673471,307,True,False,16.807401,-1.284533,16.807401,16.550494
-y_50,1,50.0000,-y,684.641847,307,True,False,19.694855,-1.034827,19.694855,19.487890
-y_50,2,50.0000,-y,632.606963,306,True,False,17.158807,-6.054118,17.158807,15.947983
-y_50,3,50.0000,-y,633.412116,307,True,False,17.155092,-5.578137,17.155092,16.039464
-y_50,4,50.0000,-y,652.377908,307,True,False,18.106680,-4.031511,18.106680,17.300377
